main_name|subtitle|link|location|price|attributes|id|address|lat|lon|since
Oficina En Renta En Roma Norte En Alvaro Obregón|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1369180151-oficina-en-renta-en-roma-norte-en-alvaro-obregon-_JM#position=12&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|20000 pesos|80 m² construidos|1116||19.39068|-99.2836995|Publicado hace 22 días
Increible Departamento En Venta En La Roma|Departamento en venta|https://departamento.metroscubicos.com/MLM-755630716-increible-departamento-en-venta-en-la-roma-_JM#position=13&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma, Roma Norte, Cuauhtémoc, Distrito Federal|4800000 pesos|132 m² construidos,3 recs.|1117|Roma|19.39068|-99.2836995|Publicado hace 2 años
Departamento En Venta Roma Norte Cuauhtémoc (m2d1462)|Departamento en venta|https://departamento.metroscubicos.com/MLM-1369229663-departamento-en-venta-roma-norte-cuauhtemoc-m2d1462-_JM#position=14&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|10850000 pesos|187 m² construidos,3 recs.|1118|Guanajuato|19.39068|-99.2836995|
Departamento En Venta En Cuauhtémoc ,roma Norte Gis. 21-2447|Departamento en venta|https://departamento.metroscubicos.com/MLM-1343261451-departamento-en-venta-en-cuauhtemoc-roma-norte-gis-21-2447-_JM#position=15&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|12900000 pesos|284 m² construidos,3 recs.|1119||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Roma Norte Calle Frontera 22-948nc|Departamento en venta|https://departamento.metroscubicos.com/MLM-1339460043-departamento-en-venta-en-roma-norte-calle-frontera-22-948nc-_JM#position=16&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|3395000 pesos|60 m² construidos,1 rec.|1120||19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta Roma Norte, Calle Zacatecas. R.k|Departamento en venta|https://departamento.metroscubicos.com/MLM-1326846747-departamento-en-venta-roma-norte-calle-zacatecas-rk-_JM#position=17&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|3640000 pesos|57 m² construidos,1 rec.|1121||19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta En Roma Norte  Ff  22 - 933 - 1|Departamento en venta|https://departamento.metroscubicos.com/MLM-1326630741-departamento-en-venta-en-roma-norte-ff-22-933-1-_JM#position=18&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|5006951 pesos|76 m² construidos,1 rec.|1122||19.39068|-99.2836995|Publicado hace 4 meses
Departamento En Venta En Cuauhtemoc Roma Norte 212064ru|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320636170-departamento-en-venta-en-cuauhtemoc-roma-norte-212064ru-_JM#position=19&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|5440000 pesos|81 m² construidos,2 recs.|1123||19.39068|-99.2836995|Publicado hace 4 meses
Excelente Pent House En Venta En Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-942561906-excelente-pent-house-en-venta-en-roma-norte-_JM#position=20&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|9350000 pesos|117 m² construidos,2 recs.|1124|Guanajuato|19.39068|-99.2836995|Publicado hace 7 meses
Departamento En Venta Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1333837395-departamento-en-venta-roma-norte-_JM#position=21&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|"Bajio/""casa Roma"" Increibles Deptos. Desde 104 Hasta 236 M2 En Venta0, Roma Norte, Cuauhtémoc, Distrito Federal"|5975700 pesos|104 m² construidos,3 recs.|1125|"Bajio/""casa Roma"" Increibles Deptos. Desde 104 Hasta 236 M2 En Venta0"|19.39068|-99.2836995|Publicado hace 9 meses
Departamento En Renta Col. Roma Norte|Departamento en renta|https://departamento.metroscubicos.com/MLM-932689326-departamento-en-renta-col-roma-norte-_JM#position=22&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|24500 pesos|100 m² construidos,2 recs.|1126||19.39068|-99.2836995|Publicado hace 8 meses
Local En Renta 1er Nivel, Roma Norte, Cuauhtémoc|Local comercial en renta|https://inmueble.metroscubicos.com/MLM-924754025-local-en-renta-1er-nivel-roma-norte-cuauhtemoc-_JM#position=23&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|180000 pesos|580 m² construidos|1127||19.39068|-99.2836995|Publicado hace 8 meses
Renta Oficina En Colonia Roma Norte|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1346928487-renta-oficina-en-colonia-roma-norte-_JM#position=24&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|42000 pesos|168 m² construidos|1128||19.39068|-99.2836995|Publicado hace 2 meses
11402 Frontera, Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1343249861-11402-frontera-roma-norte-_JM#position=25&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Frontera, Roma Norte, Cuauhtémoc, Distrito Federal|3950000 pesos|33 m² construidos,1 rec.|1129|Frontera|19.39068|-99.2836995|
3989 Guanajuato, Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1317107909-3989-guanajuato-roma-norte-_JM#position=26&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|6100000 pesos|90 m² construidos,2 recs.|1130|Guanajuato|19.39068|-99.2836995|
Oficina En Renta Roma Norte|Oficina en renta|https://inmueble.metroscubicos.com/MLM-792960117-oficina-en-renta-roma-norte-_JM#position=27&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Uruapan, Roma Norte, Cuauhtémoc, Distrito Federal|12750 pesos|56 m² construidos|1131|Uruapan|19.39068|-99.2836995|Publicado hace 1 año
Execelnte Oficina Para Estrenar En Yama Centro/insurgentes/reforma|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1375828663-execelnte-oficina-para-estrenar-en-yama-centroinsurgentesreforma-_JM#position=28&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal|16500 pesos|53 m² construidos|1132|Av. Insurgentes Sur|19.39068|-99.2836995|Publicado hace 7 días
Oficina En Renta, Cuauhtémoc, Ciudad De México|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1371031094-oficina-en-renta-cuauhtemoc-ciudad-de-mexico-_JM#position=29&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Colima, Roma Norte, Cuauhtémoc, Distrito Federal|84912 pesos|151 m² construidos|1133|Colima|19.39068|-99.2836995|Publicado hace 18 días
Oficina En Col Roma|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1364961284-oficina-en-col-roma-_JM#position=30&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|161200 pesos|403 m² construidos|1134||19.39068|-99.2836995|
Colonia Roma Se Vende Amplio Departamento|Departamento en venta|https://departamento.metroscubicos.com/MLM-1344747624-colonia-roma-se-vende-amplio-departamento-_JM#position=31&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|5627000 pesos|70 m² construidos,2 recs.|1135||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Cuauhtémoc, Roma Norte 21-1901.  Nc|Departamento en venta|https://departamento.metroscubicos.com/MLM-1339846753-departamento-en-venta-en-cuauhtemoc-roma-norte-21-1901-nc-_JM#position=32&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|3725005 pesos|57 m² construidos,1 rec.|1136||19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta En Cuauhtémoc ,roma Norte.  E.c|Departamento en venta|https://departamento.metroscubicos.com/MLM-1333443466-departamento-en-venta-en-cuauhtemoc-roma-norte-ec-_JM#position=33&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|4390003 pesos|71 m² construidos,2 recs.|1137||19.39068|-99.2836995|Publicado hace 3 meses
Oficina Comercial En Renta Roma Norte|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1332971861-oficina-comercial-en-renta-roma-norte-_JM#position=34&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Av Álvaro Obregón121, Roma Norte, Cuauhtémoc, Distrito Federal|69160 pesos|16,037 m² construidos|1138|Av Álvaro Obregón121|19.39068|-99.2836995|Publicado hace 3 meses
Preventa - Departamentos De 60 A 178 M2 En Potosí 136 Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1343969631-preventa-departamentos-de-60-a-178-m2-en-potosi-136-roma-norte-_JM#position=35&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|4296668 pesos|60 m² construidos,1 rec.|1139||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Cuauhtemoc Roma Norte 212067rt|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320579003-departamento-en-venta-en-cuauhtemoc-roma-norte-212067rt-_JM#position=36&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|5515000 pesos|81 m² construidos,2 recs.|1140||19.39068|-99.2836995|Publicado hace 4 meses
Departamento En Venta En Roma Norte Oaxaca 212065rt|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320585488-departamento-en-venta-en-roma-norte-oaxaca-212065rt-_JM#position=37&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|5643000 pesos|77 m² construidos,2 recs.|1141||19.39068|-99.2836995|Publicado hace 4 meses
Departamento En Venta En Oaxaca Roma Norte 212069rt|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320591755-departamento-en-venta-en-oaxaca-roma-norte-212069rt-_JM#position=38&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|5636000 pesos|81 m² construidos,2 recs.|1142||19.39068|-99.2836995|Publicado hace 4 meses
Renta Depta Plaza Río De Janeiro Col. Roma.|Departamento en renta|https://departamento.metroscubicos.com/MLM-1371993461-renta-depta-plaza-rio-de-janeiro-col-roma-_JM#position=39&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal|40000 dólares|211 m² construidos,3 recs.|1143|Rio De Janeiro|19.39068|-99.2836995|Publicado hace 15 días
Oficina En Renta, Cuauhtémoc, Ciudad De México|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1371024619-oficina-en-renta-cuauhtemoc-ciudad-de-mexico-_JM#position=40&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Colima, Roma Norte, Cuauhtémoc, Distrito Federal|204768 pesos|338 m² construidos|1144|Colima|19.39068|-99.2836995|Publicado hace 18 días
Departamento En Venta Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1365794187-departamento-en-venta-roma-norte-_JM#position=41&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Snsn, Roma Norte, Cuauhtémoc, Distrito Federal|6661750 pesos|76 m² construidos,2 recs.|1145|Snsn|19.39068|-99.2836995|Publicado hace 32 días
Departamento En Venta Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1365813583-departamento-en-venta-roma-norte-_JM#position=42&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Snsn, Roma Norte, Cuauhtémoc, Distrito Federal|4710600 pesos|78 m² construidos,2 recs.|1146|Snsn|19.39068|-99.2836995|Publicado hace 32 días
Departamento En Venta Cuauhtémoc, Roma Norte.   H.o |Departamento en venta|https://departamento.metroscubicos.com/MLM-1341071060-departamento-en-venta-cuauhtemoc-roma-norte-ho-_JM#position=43&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|4780000 pesos|74 m² construidos,1 rec.|1147||19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta Roma Norte, Calle Cordoba 21-4976. Nc|Departamento en venta|https://departamento.metroscubicos.com/MLM-1340369185-departamento-en-venta-roma-norte-calle-cordoba-21-4976-nc-_JM#position=44&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|4495005 pesos|86 m² construidos,3 recs.|1148||19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta Cuauhtémoc Roma Norte Gis.|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320505739-departamento-en-venta-cuauhtemoc-roma-norte-gis-_JM#position=45&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|4250000 pesos|67 m² construidos,1 rec.|1149||19.39068|-99.2836995|Publicado hace 4 meses
Venta Depa Amplio Y Super Remodelado En La Roma, Df!  Cat #21-4975|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320499078-venta-depa-amplio-y-super-remodelado-en-la-roma-df-cat-21-4975-_JM#position=46&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|4495000 pesos|90 m² construidos,3 recs.|1150||19.39068|-99.2836995|Publicado hace 4 meses
Oficinas En Venta Guanajuato, Col. Roma Norte|Oficina en venta|https://inmueble.metroscubicos.com/MLM-924326257-oficinas-en-venta-guanajuato-col-roma-norte-_JM#position=47&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Guanajuato 240, Roma Norte, Cuauhtémoc, Distrito Federal|4100000 pesos|120 m² construidos|1151|Guanajuato 240|19.39068|-99.2836995|Publicado hace 8 meses
Departamento En Venta En Calle Cordoba,roma Norte. Ru 21-2986 |Departamento en venta|https://departamento.metroscubicos.com/MLM-1353759877-departamento-en-venta-en-calle-cordobaroma-norte-ru-21-2986-_JM#position=48&search_layout=grid&type=item&tracking_id=b802f0be-7271-48c5-9fbe-06403a1394c8|Roma Norte, Cuauhtémoc, Distrito Federal|9151844 pesos|173 m² construidos,2 recs.|1152||19.39068|-99.2836995|Publicado hace 2 meses
Oficinas En Venta Guanajuato, Col. Roma Norte|Oficina en venta|https://inmueble.metroscubicos.com/MLM-924326257-oficinas-en-venta-guanajuato-col-roma-norte-_JM#position=1&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Guanajuato 240, Roma Norte, Cuauhtémoc, Distrito Federal|4100000 pesos|120 m² construidos|1153|Guanajuato 240|19.39068|-99.2836995|Publicado hace 8 meses
Departamento En Venta En Calle Cordoba,roma Norte. Ru 21-2986 |Departamento en venta|https://departamento.metroscubicos.com/MLM-1353759877-departamento-en-venta-en-calle-cordobaroma-norte-ru-21-2986-_JM#position=2&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Roma Norte, Cuauhtémoc, Distrito Federal|9151844 pesos|173 m² construidos,2 recs.|1154||19.39068|-99.2836995|Publicado hace 2 meses
Bello Departamento En Arts Roma Venta Mls #21-2986|Departamento en venta|https://departamento.metroscubicos.com/MLM-1335241745-bello-departamento-en-arts-roma-venta-mls-21-2986-_JM#position=3&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Roma Norte, Cuauhtémoc, Distrito Federal|9151840 pesos|173 m² construidos,2 recs.|1155||19.39068|-99.2836995|Publicado hace 3 meses
Oficina Renta Roma Norte, Guanajuato|Oficina en renta|https://inmueble.metroscubicos.com/MLM-874422417-oficina-renta-roma-norte-guanajuato-_JM#position=4&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|45000 pesos|150 m² construidos|1156|Guanajuato|19.39068|-99.2836995|Publicado hace 1 año
Departamento 2 Rec, Terraza Y Cuarto De Servicio En La Roma|Departamento en venta|https://departamento.metroscubicos.com/MLM-960781577-departamento-2-rec-terraza-y-cuarto-de-servicio-en-la-roma-_JM#position=5&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|San Luis Potosi  78, Roma Norte, Cuauhtémoc, Distrito Federal|6500000 pesos|128 m² construidos,2 recs.|1157|San Luis Potosi  78|19.39068|-99.2836995|Publicado hace 1 año
Oficina 76m2 Con Terraza|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1365293598-oficina-76m2-con-terraza-_JM#position=6&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Sonora 85, Roma Norte, Cuauhtémoc, Distrito Federal|11400 pesos|76 m² construidos|1158|Sonora 85|19.39068|-99.2836995|Publicado hace 33 días
Venta Departamento En La Colonia Roma|Departamento en venta|https://departamento.metroscubicos.com/MLM-925277147-venta-departamento-en-la-colonia-roma-_JM#position=7&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Orizaba, Roma Norte, Cuauhtémoc, Distrito Federal|5900000 pesos|97 m² construidos,2 recs.|1159|Orizaba|19.39068|-99.2836995|Publicado hace 8 meses
Hermoso Departamento Roma|Departamento en venta|https://departamento.metroscubicos.com/MLM-1330084957-hermoso-departamento-roma-_JM#position=8&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Córdoba  185, Roma Norte, Cuauhtémoc, Distrito Federal|4495000 pesos|86 m² construidos,3 recs.|1160|Córdoba  185|19.39068|-99.2836995|Publicado hace 3 meses
Departamento En  Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1348715328-departamento-en-roma-norte-_JM#position=9&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Cuauhtémoc, Distrito Federal|1172366 pesos|110 m² construidos,2 recs.|1161||19.39068|-99.2836995|Publicado hace 2 meses
Renta Oficina Col. Roma Norte|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1374280701-renta-oficina-col-roma-norte-_JM#position=10&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Valladolid, Roma Norte, Cuauhtémoc, Distrito Federal|12000 pesos|29 m² construidos|1162|Valladolid|19.39068|-99.2836995|Publicado hace 11 días
Se Vende Departamento En La Colonia Roma|Departamento en venta|https://departamento.metroscubicos.com/MLM-1343472375-se-vende-departamento-en-la-colonia-roma-_JM#position=11&search_layout=grid&type=item&tracking_id=329f1f5f-4c08-4882-a180-e29162589ea4|Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal|4753000 pesos|81 m² construidos,2 recs.|1163|Coahuila|19.39068|-99.2836995|Publicado hace 3 meses
