property_type,price_type,lat,lon,years,CVEGEO,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,is_depto,Baños_imp,Recámaras_imp,precio_m2_final,nearest_50_pct_price,nearest_75_pct_price,nearest_25_pct_price,nearest_std_price,ageb_precio_m2_25_pct,ageb_precio_m2_50_pct,ageb_precio_m2_75_pct
depto,venta,19.417855,-99.1602101,62.0,0901500011106,1118,332.0,41.0,72.0,66.0,21.0,1,1.0,2.0,47666.66666666666,59228.87097915083,65509.352409838684,49211.538461538454,14699.243670723394,49748.74371859297,55789.47368421053,65264.24804417059
casa,renta,19.4165232,-99.1642517,20.0,0901500011106,1119,358.0,24.0,57.0,79.0,8.0,0,1.0,2.0,30857.14285714285,67777.77777777778,71616.33109619687,61503.26797385621,13339.704337637151,49748.74371859297,55789.47368421053,65264.24804417059
depto,renta,19.416902,-99.1608338,0.0,0901500011106,1120,323.0,27.0,74.0,67.0,17.0,1,3.0,2.0,44571.428571428565,71833.39917045229,79587.53678015973,59433.71995192308,13773.856819934499,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.416758,-99.1624745,0.0,0901500011106,1121,323.0,19.0,69.0,68.0,12.0,1,2.0,3.0,53333.333333333336,57745.40774540774,64377.902081077824,46093.8861141762,13679.524515668874,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,5.0,0901500011106,1122,447.0,214.0,75.0,54.0,19.0,1,2.0,3.0,57077.625570776254,51760.59507042253,56585.14879021044,49944.444444444445,7652.294205795482,49748.74371859297,55789.47368421053,65264.24804417059
casa,renta,19.416902,-99.1608338,0.0,0901500011106,1125,323.0,27.0,74.0,67.0,17.0,0,3.0,4.0,44571.428571428565,71833.39917045229,79587.53678015973,59433.71995192308,13773.856819934499,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4153848,-99.1619716,14.0,0901500011106,1126,518.0,220.0,75.0,68.0,14.0,1,2.0,2.0,77862.59541984733,53836.955445544554,55748.35526315789,52012.22772277228,9907.408123236759,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.417855,-99.16021,0.0,0901500011106,1128,332.0,41.0,72.0,66.0,21.0,1,1.0,2.0,47666.66666666666,59228.87097915083,65509.352409838684,49211.538461538454,14699.243670723394,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.416971,-99.162033,0.0,0901500011106,1129,339.0,21.0,70.0,77.0,11.0,1,2.0,2.0,57575.757575757576,60600.24439594148,65060.24096385542,54478.76447876448,13492.904520373268,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41751,-99.1595999,41.0,0901500011106,1130,329.0,42.0,74.0,63.0,22.0,1,1.0,2.0,53846.15384615384,68065.90125148505,74911.52027027027,64427.4383306484,8843.279715929011,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.415555,-99.161592,0.0,0901500011106,1131,527.0,221.0,76.0,68.0,14.0,1,3.0,3.0,72826.08695652174,52024.455445544554,54759.122670807454,50000.0,7314.966736161145,49748.74371859297,55789.47368421053,65264.24804417059
depto,renta,19.4168211,-99.1596475,35.0,0901500011106,1132,327.0,43.0,84.0,61.0,18.0,1,1.0,2.0,30952.380952380947,63519.858279209395,65678.16187888199,52836.455427128996,11757.740886390407,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,0.0,0901500011106,1133,447.0,214.0,75.0,54.0,19.0,1,2.0,3.0,58059.70149253732,51760.59507042253,55848.59184888964,49944.444444444445,7563.3333432535,49748.74371859297,55789.47368421053,65264.24804417059
depto,renta,19.4155552,-99.1615919,0.0,0901500011106,1134,527.0,221.0,76.0,68.0,14.0,1,3.0,3.0,46332.04633204633,52105.20078715946,55748.35526315789,50500.0,8987.641302735668,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4159657,-99.163205,0.0,0901500011106,1135,528.0,217.0,60.0,74.0,11.0,1,3.0,3.0,65286.62420382166,67235.80168197815,69463.62615572347,61734.97646081417,7605.02636426124,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4156597,-99.164933,0.0,0901500011106,1136,408.0,24.0,91.0,85.0,8.0,1,2.0,2.0,47009.80392156863,55715.82811487799,61022.72727272727,49748.74371859297,11925.659049147687,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.415965,-99.1632,0.0,0901500011106,1137,528.0,217.0,60.0,74.0,11.0,1,3.0,3.0,68458.53146853147,65649.84804962325,69463.62615572347,61734.97646081417,7601.073654132272,49748.74371859297,55789.47368421053,65264.24804417059
casa,renta,19.4156105,-99.1605994,0.0,0901500011106,1139,477.0,222.0,71.0,52.0,17.0,0,8.0,4.4,37843.66576819406,53688.524590163935,67805.83333333333,48114.5251396648,12922.870995730878,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4155552,-99.1615919,0.0,0901500011106,1140,527.0,221.0,76.0,68.0,14.0,1,3.0,3.0,55789.47368421053,52024.455445544554,54759.122670807454,50000.0,9525.565861851557,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4155552,-99.1615919,0.0,0901500011106,1141,527.0,221.0,76.0,68.0,14.0,1,2.0,3.0,50000.0,52105.20078715946,55748.35526315789,50500.0,9339.995645327745,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,0.0,0901500011106,1142,447.0,214.0,75.0,54.0,19.0,1,2.0,2.0,59316.7701863354,51760.59507042253,55848.59184888964,49944.444444444445,7424.780622457137,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4159657,-99.163205,0.0,0901500011106,1144,528.0,217.0,60.0,74.0,11.0,1,3.0,3.0,56937.13483146067,67235.80168197815,69463.62615572347,64570.06369426752,6799.7894362887055,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41751,-99.1595999,4.0,0901500011106,1146,329.0,42.0,74.0,63.0,22.0,1,2.0,2.0,65989.84771573605,67824.05431669393,74911.52027027027,62502.76013839501,10054.261895486341,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,0.0,0901500011106,1147,327.0,43.0,84.0,61.0,18.0,1,3.0,3.0,69333.33333333333,58998.39934598576,64940.62042257615,51871.227498531065,14650.555575312374,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,1.0,0901500011106,1148,447.0,214.0,75.0,54.0,19.0,1,3.0,3.0,51760.62676056338,51961.02703175575,57814.18251209705,49944.444444444445,7860.823039797219,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,0.0,0901500011106,1150,447.0,214.0,75.0,54.0,19.0,1,3.0,3.0,45422.535211267605,51961.058721896596,57814.18251209705,50398.474178403754,7524.62862894469,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4161278,-99.161594,1.0,0901500011106,1151,520.0,220.0,71.0,72.0,14.0,1,3.0,3.0,86712.57396449705,60198.51201923077,64450.068017973535,52192.61606689707,11737.988180796356,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,1.0,0901500011106,1152,327.0,43.0,84.0,61.0,18.0,1,2.0,2.0,83333.33333333333,58998.39934598576,64940.62042257615,51871.227498531065,12364.2655600921,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4155552,-99.1615919,0.0,0901500011106,1153,527.0,221.0,76.0,68.0,14.0,1,2.0,3.0,52000.0,51024.455445544554,54759.122670807454,50000.0,7391.208188388516,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4159657,-99.163205,0.0,0901500011106,1154,528.0,217.0,60.0,74.0,11.0,1,3.0,3.0,58021.39037433155,67235.80168197815,69463.62615572347,64570.06369426752,6978.982525688052,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.416007,-99.163765,0.0,0901500011106,1156,400.0,24.0,96.0,92.0,9.0,1,2.0,2.0,67777.77777777778,66895.4248366013,71616.33109619687,61973.82996399888,7737.133233912323,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4156597,-99.164933,0.0,0901500011106,1157,408.0,24.0,91.0,85.0,8.0,1,3.0,3.0,61363.63636363636,52635.654519629024,58977.27272727273,47694.53887082471,12208.756899335547,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4155552,-99.1615919,0.0,0901500011106,1158,527.0,221.0,76.0,68.0,14.0,1,2.0,2.0,52161.490683229815,51000.0,54730.97772277228,50000.0,7394.445809095957,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168766,-99.1619583,0.0,0901500011106,1159,334.0,21.0,71.0,75.0,10.0,1,2.0,3.0,41666.66666666666,60600.24439594148,64450.068017973535,57660.58266058266,11561.610687904162,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,0.0,0901500011106,1161,327.0,43.0,84.0,61.0,18.0,1,2.0,2.0,51804.12371134021,63519.858279209395,65678.16187888199,52836.455427128996,14980.729284625517,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4155552,-99.1615919,0.0,0901500011106,1162,527.0,221.0,76.0,68.0,14.0,1,2.0,2.0,55625.0,51000.0,52133.34573519464,50000.0,7360.025983316008,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,0.0,0901500011106,1163,327.0,43.0,84.0,61.0,18.0,1,2.0,2.0,64171.1229946524,58998.39934598576,65678.16187888199,51871.227498531065,15010.75370989848,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,0.0,0901500011106,1164,327.0,43.0,84.0,61.0,18.0,1,2.0,2.0,68449.19786096257,58998.39934598576,65678.16187888199,51871.227498531065,15010.75370989848,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,0.0,0901500011106,1165,447.0,214.0,75.0,54.0,19.0,1,2.0,3.0,49944.444444444445,51961.058721896596,57814.18251209705,50398.474178403754,7830.333327863267,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,0.0,0901500011106,1166,447.0,214.0,75.0,54.0,19.0,1,2.0,3.0,49944.444444444445,51961.058721896596,57814.18251209705,50398.474178403754,7830.333327863267,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41566,-99.164933,0.0,0901500011106,1167,408.0,24.0,91.0,85.0,8.0,1,2.0,2.0,79914.52991452992,52635.654519629024,58977.27272727273,47694.53887082471,9125.679212941835,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.415659,-99.164933,0.0,0901500011106,1169,408.0,24.0,91.0,85.0,8.0,1,2.0,3.0,49748.74371859297,55715.82811487799,61022.72727272727,47694.53887082471,12141.386582551124,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41618,-99.163456,0.0,0901500011106,1171,344.0,22.0,65.0,77.0,8.0,1,3.0,3.0,69798.65771812081,65649.84804962325,68458.53146853147,61734.97646081417,7550.62155357742,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.416128,-99.161594,0.0,0901500011106,1172,520.0,220.0,71.0,72.0,14.0,1,2.0,2.0,82147.31496062993,60198.51201923077,64450.068017973535,53120.744163424126,12638.267981877552,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,0.0,0901500011106,1173,327.0,43.0,84.0,61.0,18.0,1,3.0,3.0,62868.59356376639,60162.66234671126,67796.52572491448,51871.227498531065,15324.835950798466,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4159657,-99.163205,0.0,0901500011106,1174,528.0,217.0,60.0,74.0,11.0,1,3.0,3.0,64331.210191082806,67235.80168197815,69463.62615572347,61973.82996399888,7574.468392730751,49748.74371859297,55789.47368421053,65264.24804417059
depto,renta,19.4174243,-99.1623716,0.0,0901500011106,1175,333.0,20.0,60.0,80.0,12.0,1,2.0,2.0,57915.05791505791,54095.23809523809,58998.233872467,49071.49805447471,14317.378748359246,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.4158536,-99.1604155,0.0,0901500011106,1176,482.0,220.0,72.0,56.0,18.0,0,2.0,1.6,47486.03351955307,50000.0,55748.360023152614,41498.49094567404,8424.52400605156,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.416902,-99.1608338,5.0,0901500011106,1177,323.0,27.0,74.0,67.0,17.0,1,2.0,2.0,56910.56910569106,71833.39917045229,79587.53678015973,62561.13235634848,15154.05170928434,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,0.0,0901500011106,1181,327.0,43.0,84.0,61.0,18.0,1,2.0,2.0,65197.11956521739,58998.39934598576,67796.52572491448,51871.227498531065,15224.999005692041,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4157,-99.1649,0.0,0901500011106,1182,406.0,24.0,91.0,84.0,8.0,1,3.0,3.0,55909.09090909091,52635.654519629024,61022.72727272727,47694.53887082471,12344.644511359738,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4156597,-99.164933,0.0,0901500011106,1183,408.0,24.0,91.0,85.0,8.0,1,2.0,2.0,55522.56532066508,52828.91731384194,61022.72727272727,47694.53887082471,12343.044147941924,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4168211,-99.1596475,0.0,0901500011106,1184,327.0,43.0,84.0,61.0,18.0,1,3.0,3.0,55128.205128205125,64032.85656449189,67796.52572491448,51871.227498531065,15344.823725414532,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.416127,-99.16159,0.0,0901500011106,1188,520.0,220.0,71.0,72.0,14.0,1,2.0,2.0,65060.24096385542,60198.51201923077,64450.068017973535,47820.53280350946,15180.516265873532,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.416372,-99.16095,0.0,0901500011106,1189,512.0,221.0,71.0,66.0,16.0,1,2.0,2.0,78606.55737704918,62173.82266708702,65060.24096385542,57350.15880042214,11831.60040333513,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4174243,-99.1623716,0.0,0901500011106,1190,333.0,20.0,60.0,80.0,12.0,1,2.0,2.0,59472.39263803681,54095.23809523809,57830.232830232824,49071.49805447471,14263.695583048302,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4156973,-99.1649402,0.0,0901500011106,1192,409.0,24.0,92.0,85.0,8.0,1,2.0,3.0,47009.80392156863,55715.82811487799,61022.72727272727,49748.74371859297,11925.659049147689,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4160066,-99.1637646,0.0,0901500011106,1197,400.0,24.0,96.0,92.0,9.0,1,1.0,1.0,72222.22222222222,66895.4248366013,69293.43773303505,61973.82996399888,7551.569894062099,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4158401,-99.1596792,0.0,0901500011106,1199,447.0,214.0,75.0,54.0,19.0,1,3.0,3.0,51760.56338028169,51961.058721896596,57814.18251209705,49944.444444444445,7860.822872695756,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4160311,-99.1632189,0.0,0901500011106,1200,423.0,103.0,72.0,74.0,9.0,1,3.0,3.0,74666.66666666667,65649.84804962325,68458.53146853147,61734.97646081417,7109.2451624548985,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4156597,-99.164933,0.0,0901500011106,1201,408.0,24.0,91.0,85.0,8.0,1,3.0,3.0,71666.66666666667,52635.654519629024,58977.27272727273,47694.53887082471,11086.414580300512,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4156597,-99.164933,0.0,0901500011106,1203,408.0,24.0,91.0,85.0,8.0,1,3.0,3.0,49748.74371859297,55715.82811487799,61022.72727272727,47694.53887082471,12141.386582551124,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4159657,-99.163205,0.0,0901500011106,1204,528.0,217.0,60.0,74.0,11.0,1,3.0,3.0,60869.5652173913,67235.80168197815,69463.62615572347,64570.06369426752,7336.4245862996695,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.4163583,-99.1633543,0.0,0901500011106,1205,351.0,24.0,69.0,72.0,8.0,1,3.0,3.0,66013.07189542483,66872.57783617656,69463.62615572347,61734.97646081417,7618.384864417334,49748.74371859297,55789.47368421053,65264.24804417059
depto,renta,19.4153848,-99.1619716,0.0,0901500011106,1206,518.0,220.0,75.0,68.0,14.0,1,8.0,2.0,40714.28571428571,55625.0,68566.93363844394,52048.91089108911,10685.809412311437,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41584,-99.15967,,0901500011106,1209,446.0,214.0,74.0,54.0,19.0,1,1.0,1.0,61206.66865249284,51760.59507042253,55848.59184888964,49944.444444444445,7160.893453185711,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41555,-99.16159,,0901500011106,1210,526.0,221.0,76.0,68.0,14.0,1,2.0,3.0,50000.0,53836.955445544554,55748.35526315789,52012.22772277228,9071.497009663579,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41555,-99.16159,,0901500011106,1211,526.0,221.0,76.0,68.0,14.0,1,3.0,3.0,55789.47368421053,52048.91089108911,55625.0,50500.0,9304.49458995392,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41555,-99.16159,,0901500011106,1212,526.0,221.0,76.0,68.0,14.0,1,2.0,2.0,55625.0,52048.91089108911,55748.35526315789,50500.0,9304.034606570964,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41608,-99.16345,,0901500011106,1214,346.0,22.0,67.0,77.0,9.0,0,1.0,1.0,81904.25531914894,65649.84804962325,68458.53146853147,61734.97646081417,5496.606228584815,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41565,-99.16493,,0901500011106,1216,408.0,24.0,91.0,85.0,8.0,0,3.0,3.0,39580.26509572901,55715.82811487799,61022.72727272727,49748.74371859297,10904.329484908454,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41612,-99.16159,,0901500011106,1217,519.0,220.0,71.0,71.0,14.0,1,2.0,2.0,62619.54918032787,60198.51201923077,65060.24096385542,50154.831387808044,14954.642441889968,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41612,-99.16159,,0901500011106,1218,519.0,220.0,71.0,71.0,14.0,1,2.0,2.0,58668.92788461538,62173.82266708702,65060.24096385542,50154.831387808044,14947.415100964334,49748.74371859297,55789.47368421053,65264.24804417059
depto,venta,19.41612,-99.16159,,0901500011106,1219,519.0,220.0,71.0,71.0,14.0,1,2.0,3.0,61728.09615384616,60644.23853247163,65060.24096385542,50154.831387808044,14964.153095834086,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41589,-99.1594,,0901500011106,1220,275.0,43.0,73.0,56.0,19.0,0,2.0,2.0,52161.490683229815,51961.058721896596,57814.18251209705,50398.474178403754,8069.420975998765,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41555,-99.16159,,0901500011106,1221,526.0,221.0,76.0,68.0,14.0,0,2.0,3.0,52048.91089108911,53836.955445544554,55748.35526315789,50500.0,9205.652364477715,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41612,-99.16159,,0901500011106,1222,519.0,220.0,71.0,71.0,14.0,0,2.0,2.0,65060.24096385542,60198.51201923077,64450.068017973535,53161.86258447676,14504.412931249513,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41637,-99.16095,,0901500011106,1223,512.0,221.0,71.0,66.0,16.0,0,2.0,2.0,78606.55737704918,62173.82266708702,65060.24096385542,57350.15880042214,11831.60040333513,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41637,-99.16095,,0901500011106,1224,512.0,221.0,71.0,66.0,16.0,0,2.0,2.0,79914.52991452992,62173.82266708702,65060.24096385542,57350.15880042214,11613.969359344794,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41596,-99.1632,,0901500011106,1225,528.0,217.0,60.0,74.0,11.0,0,3.0,3.0,68458.53146853147,65649.84804962325,69463.62615572347,61734.97646081417,7601.073654132272,49748.74371859297,55789.47368421053,65264.24804417059
casa,venta,19.41555,-99.16159,,0901500011106,1226,526.0,221.0,76.0,68.0,14.0,0,3.0,3.0,72826.08695652174,52048.91089108911,55748.35526315789,50000.0,7322.945594128341,49748.74371859297,55789.47368421053,65264.24804417059
