main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito
"Venta Y/o Renta Departamento A Estrenar, Durango Roma Norte","Durango, Roma Norte, Cuauhtémoc, Distrito Federal",100,depto,renta,5.0,19.4451,-99.1461,3.0,1.0,2.0,146.0,146.0,0.0,37000.0,metros_cubicos,POINT (-99.1461 19.4451),12634,090150001056A,09,015,0001,056A,Urbana
Departamento En Renta En Roma,"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",992,depto,renta,55.0,19.4451,-99.1461,1.0,,1.0,35.0,35.0,0.0,19000.0,metros_cubicos,POINT (-99.1461 19.4451),12634,090150001056A,09,015,0001,056A,Urbana
Increible Departamento Amueblado En Río Niagara,"Rio Niagara, Roma Norte, Cuauhtémoc, Distrito Federal",109,depto,renta,1.0,19.4289499,-99.1711628,2.0,1.0,2.0,112.0,112.0,4.0,33500.0,metros_cubicos,POINT (-99.1711628 19.4289499),12557,0901500010926,09,015,0001,0926,Urbana
"Departamento Col Roma, Cuauhtémoc","Rio Nilo, Roma Norte, Cuauhtémoc, Distrito Federal",1787,depto,renta,29.0,19.4278822,-99.1713153,2.0,1.0,2.0,220.0,220.0,0.0,35000.0,metros_cubicos,POINT (-99.1713153 19.4278822),12557,0901500010926,09,015,0001,0926,Urbana
"Lindo Depto. 65 M2, 3 Recámaras Col. Roma Norte","Lindo Depto. 65 M2, 3 Recámaras Col. Roma Norte, Cuauhtémoc, Distrito Federal",125,depto,renta,3.0,19.4119026,-99.1596531,1.0,,65.0,65.0,65.0,8.0,15000.0,metros_cubicos,POINT (-99.1596531 19.4119026),12617,0901500011375,09,015,0001,1375,Urbana
Departamento En Venta En Colonia Roma Norte,"Tapachula 17, Cuauhtémoc, Distrito Federal",401,depto,venta,8.0,19.4121714,-99.1620752,4.0,2.0,4.0,143.0,143.0,12.0,5900000.0,metros_cubicos,POINT (-99.1620752 19.4121714),12617,0901500011375,09,015,0001,1375,Urbana
Departamento En La Colonia Roma En Venta,"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1095,depto,venta,3.0,19.4119026,-99.1596531,2.0,2.0,2.0,97.0,97.0,0.0,5752000.0,metros_cubicos,POINT (-99.1596531 19.4119026),12617,0901500011375,09,015,0001,1375,Urbana
Departamento En Venta Roma Norte (m2d2011),"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1291,depto,venta,,19.4115632,-99.1605358,2.0,1.0,2.0,78.0,78.0,0.0,4529780.0,metros_cubicos,POINT (-99.16053580000001 19.4115632),12617,0901500011375,09,015,0001,1375,Urbana
Departamento En Venta Roma Norte (m2d2186),"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1318,depto,venta,,19.4115632,-99.1605358,2.0,1.0,2.0,70.0,70.0,0.0,4239840.0,metros_cubicos,POINT (-99.16053580000001 19.4115632),12617,0901500011375,09,015,0001,1375,Urbana
Venta Departamento Una Recamara En La Roma,"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1548,depto,venta,6.0,19.4119107,-99.159609,1.0,,1.0,40.0,40.0,0.0,1800000.0,metros_cubicos,POINT (-99.159609 19.4119107),12617,0901500011375,09,015,0001,1375,Urbana
2 Habitaciones 2 Baños   Chiapas 112 Col Roma Norte,"Chiapas 112, Roma Norte, Cuauhtémoc, Distrito Federal",1572,depto,renta,54.0,19.4126181,-99.1608245,2.0,2.0,2.0,98.0,98.0,7.0,23000.0,metros_cubicos,POINT (-99.1608245 19.4126181),12617,0901500011375,09,015,0001,1375,Urbana
En Venta Bonito Depto. Bien Ubicado,"Nayarit 12, Roma Sur, Cuauhtémoc, Distrito Federal",1603,depto,venta,3.0,19.409876,-99.1611948,2.0,1.0,2.0,96.0,96.0,27.0,4000000.0,metros_cubicos,POINT (-99.1611948 19.409876),12617,0901500011375,09,015,0001,1375,Urbana
Departamento En Venta Roma Norte,"Coahuila 119, Roma Norte, Cuauhtémoc, Distrito Federal",1652,depto,venta,34.0,19.4117092,-99.1613624,2.0,1.0,2.0,90.0,87.0,10.0,4100000.0,metros_cubicos,POINT (-99.1613624 19.4117092),12617,0901500011375,09,015,0001,1375,Urbana
Departamento En Venta En Roma Norte Calle Coahuila 21-2364 ,"Roma Norte, Cuauhtémoc, Distrito Federal",1683,depto,venta,4.0,19.4116332,-99.1610265,1.0,1.0,1.0,43.0,43.0,0.0,3370000.0,metros_cubicos,POINT (-99.16102650000001 19.4116332),12617,0901500011375,09,015,0001,1375,Urbana
Venta Pent House Col Roma Norte,"Tapachula 1, Roma Norte, Cuauhtémoc, Distrito Federal",1702,depto,venta,1.0,19.4123123,-99.1613896,4.0,2.0,3.0,143.0,143.0,10.0,6250000.0,metros_cubicos,POINT (-99.16138960000001 19.4123123),12617,0901500011375,09,015,0001,1375,Urbana
*departamento Coahuila 159  Roma Norte  Cuauhtémoc J.e.,"Coahuila 000, Roma Norte, Cuauhtémoc, Distrito Federal",1708,depto,venta,5.0,19.4118691,-99.1603636,2.0,2.0,3.0,135.0,135.0,0.0,2487200.0,metros_cubicos,POINT (-99.1603636 19.4118691),12617,0901500011375,09,015,0001,1375,Urbana
Invierte De Manera Segura Recuperacion Bancaria En Col.roma Norte,"Cuauhtémoc, Distrito Federal",1865,depto,venta,19.0,19.4116332,-99.1610265,2.0,1.0,2.0,100.0,100.0,0.0,1759000.0,metros_cubicos,POINT (-99.16102650000001 19.4116332),12617,0901500011375,09,015,0001,1375,Urbana
venta depto 90m2 col roma norte cdmx,,13,depto,venta,,19.41261,-99.16082,2.0,,2.0,133.0,,,4550000.0,viva_anuncios,POINT (-99.16082 19.41261),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60173",,54,depto,venta,,19.41151,-99.16234,2.0,,2.0,184.0,,,8026360.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60174",,55,depto,venta,,19.41151,-99.16234,2.0,,2.0,158.0,,,6380520.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60171",,56,depto,venta,,19.41151,-99.16234,2.0,,2.0,78.0,,,4710600.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60169",,57,depto,venta,,19.41151,-99.16234,2.0,,2.0,120.0,,,6306550.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60175",,58,depto,venta,,19.41151,-99.16234,2.0,,2.0,132.0,,,6360510.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60167",,59,depto,venta,,19.41151,-99.16234,2.0,,2.0,83.0,,,4714700.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60166",,60,depto,venta,,19.41151,-99.16234,2.0,,2.0,93.0,,,5845980.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60168",,61,depto,venta,,19.41151,-99.16234,2.0,,2.0,103.0,,,6661750.0,viva_anuncios,POINT (-99.16234 19.41151),12617,0901500011375,09,015,0001,1375,Urbana
departamento en venta roma norte,,99,depto,venta,,19.4117,-99.16136,2.0,,2.0,90.0,,,4100000.0,viva_anuncios,POINT (-99.16136 19.4117),12617,0901500011375,09,015,0001,1375,Urbana
"coahuila col. roma norte, alcaldía cuauhtémoc,",,190,casa,venta,,19.41163,-99.16102,2.0,,2.0,90.0,,,2300000.0,viva_anuncios,POINT (-99.16101999999999 19.41163),12617,0901500011375,09,015,0001,1375,Urbana
"penthouses en venta en tapachula, roma norte, cuauhtémoc, cdmx.",,414,depto,venta,,19.41216,-99.16207,4.0,,4.0,,,,6250000.0,viva_anuncios,POINT (-99.16207 19.41216),12617,0901500011375,09,015,0001,1375,Urbana
departamento en la colonia roma en venta,,637,depto,venta,,19.4119,-99.15965,2.0,,2.0,,,,5752000.0,viva_anuncios,POINT (-99.15965 19.4119),12617,0901500011375,09,015,0001,1375,Urbana
departamento en venta en roma norte,,692,depto,venta,,19.41216,-99.1613,4.0,,3.0,,,,6250000.0,viva_anuncios,POINT (-99.1613 19.41216),12617,0901500011375,09,015,0001,1375,Urbana
departamento en venta “unico roma”,,705,depto,venta,,19.4119,-99.15965,1.0,,1.0,,,,3269750.0,viva_anuncios,POINT (-99.15965 19.4119),12617,0901500011375,09,015,0001,1375,Urbana
venta de hermoso departamento - col. roma,,810,depto,venta,,19.4119,-99.15965,1.0,,2.0,,,,7100000.0,viva_anuncios,POINT (-99.15965 19.4119),12617,0901500011375,09,015,0001,1375,Urbana
único roma - preventa,,828,casa,venta,,19.4119,-99.15965,2.0,,2.0,,,,3860000.0,viva_anuncios,POINT (-99.15965 19.4119),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60159",,875,depto,venta,,19.41156,-99.16055,2.0,,2.0,89.0,,,5363485.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60161",,876,depto,venta,,19.41156,-99.16055,2.0,,2.0,71.0,,,4270200.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60160",,877,depto,venta,,19.41156,-99.16055,2.0,,2.0,79.0,,,4303135.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60163",,878,depto,venta,,19.41156,-99.16055,2.0,,2.0,141.0,,,6218895.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60162",,889,depto,venta,,19.41156,-99.16055,2.0,,2.0,172.0,,,7591980.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60164",,890,depto,venta,,19.41156,-99.16055,2.0,,2.0,154.0,,,6792390.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
"venta de departamento en roma sur, cuauhtémoc con 2 recámaras, id: 60165",,891,depto,venta,,19.41156,-99.16055,2.0,,2.0,115.0,,,6330120.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
¡vive en un lujoso desarrollo: departamento en venta!,,896,depto,venta,,19.41144,-99.16112,2.0,,2.0,72.0,,,4198875.0,viva_anuncios,POINT (-99.16112 19.41144),12617,0901500011375,09,015,0001,1375,Urbana
"departamento para estrenar en colonia roma sur, $4,440,632",,900,depto,venta,,19.41144,-99.16112,2.0,,2.0,,,,4440632.0,viva_anuncios,POINT (-99.16112 19.41144),12617,0901500011375,09,015,0001,1375,Urbana
"11915 tonalá, roma sur",,947,casa,venta,,19.41145,-99.16111,2.0,,2.0,61.0,,,4198875.0,viva_anuncios,POINT (-99.16110999999999 19.41145),12617,0901500011375,09,015,0001,1375,Urbana
venta departamentos en tonala roma sur,,949,depto,venta,,19.4115,-99.16102,2.0,,2.0,62.0,,,4198875.0,viva_anuncios,POINT (-99.16101999999999 19.4115),12617,0901500011375,09,015,0001,1375,Urbana
venta departamentos en coahuila roma norte,,952,depto,venta,,19.41162,-99.16049,2.0,,2.0,70.0,,,3889440.0,viva_anuncios,POINT (-99.16049 19.41162),12617,0901500011375,09,015,0001,1375,Urbana
departamentos en tonalá roma sur cuauhtémoc,,960,depto,venta,,19.41144,-99.16112,2.0,,2.0,,,,4440632.0,viva_anuncios,POINT (-99.16112 19.41144),12617,0901500011375,09,015,0001,1375,Urbana
"d1113 - coahuila, roma sur",,1050,casa,venta,,19.41156,-99.16055,2.0,,2.0,70.0,,,4134720.0,viva_anuncios,POINT (-99.16055 19.41156),12617,0901500011375,09,015,0001,1375,Urbana
"#venta Depto. Exterior C/balcón, 3 Recs, Céntrico, Cdmx","Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",130,depto,venta,7.0,19.4246112,-99.1595467,2.0,2.0,3.0,121.0,121.0,15.0,6350000.0,metros_cubicos,POINT (-99.15954670000001 19.4246112),12644,0901500010841,09,015,0001,0841,Urbana
"Roma Norte, Departamento Amueblado, Cuauhtemoc, Cmdx","Roma Norte, Cuauhtémoc, Distrito Federal",426,depto,renta,18.0,19.424807,-99.1598588,2.0,,3.0,72.0,72.0,0.0,15500.0,metros_cubicos,POINT (-99.15985879999999 19.424807),12644,0901500010841,09,015,0001,0841,Urbana
"9892 av. chapultepec, juárez",,1053,casa,venta,,19.42468,-99.15986,2.0,,3.0,70.0,,,5600000.0,viva_anuncios,POINT (-99.15985999999999 19.42468),12644,0901500010841,09,015,0001,0841,Urbana
"7999 nápoles, juárez",,1062,casa,venta,,19.42494,-99.1593,1.0,,2.0,65.0,,,3100000.0,viva_anuncios,POINT (-99.1593 19.42494),12644,0901500010841,09,015,0001,0841,Urbana
Departamento Venta Col. Roma Norte,"Fuentes De Coyoacán, Coyoacán, Distrito Federal",164,depto,venta,6.0,19.3091973,-99.1360907,1.0,,2.0,50.0,50.0,17.0,2850000.0,metros_cubicos,POINT (-99.1360907 19.3091973),12825,0900300011410,09,003,0001,1410,Urbana
Venta Departamento Chilpancingo Roma,"Chilpancingo, Roma Norte, Cuauhtémoc, Distrito Federal",187,depto,venta,1.0,19.4030201,-99.1687004,1.0,1.0,2.0,67.0,67.0,0.0,3200000.0,metros_cubicos,POINT (-99.16870040000001 19.4030201),12622,0901500011445,09,015,0001,1445,Urbana
Departamento En Venta Roma Norte,"Hermosillo9, Roma Norte, Cuauhtémoc, Distrito Federal",1946,depto,venta,7.0,19.401785,-99.168802,1.0,,2.0,0.0,70.0,0.0,1151648.0,metros_cubicos,POINT (-99.168802 19.401785),12622,0901500011445,09,015,0001,1445,Urbana
Venta Departamentos En Coahuila Roma Norte En Coahuila,"Roma Sur, Cuauhtémoc, Distrito Federal",218,depto,venta,4.0,19.405299,-99.1649891,2.0,,2.0,70.0,70.0,1.0,3889440.0,metros_cubicos,POINT (-99.1649891 19.405299),12563,090150001145A,09,015,0001,145A,Urbana
"Preventa Deptos . Tlacotalpan, Roma Sur","Tlacotalpan, Roma Norte, Cuauhtémoc, Distrito Federal",476,depto,venta,20.0,19.4052563,-99.1662026,2.0,1.0,2.0,190.0,190.0,0.0,11317200.0,metros_cubicos,POINT (-99.16620260000001 19.4052563),12563,090150001145A,09,015,0001,145A,Urbana
Departamento En Venta Roma Norte,"Baja Californias/n, Roma Norte, Cuauhtémoc, Distrito Federal",756,depto,venta,10.0,19.405973,-99.166385,2.0,,2.0,0.0,65.0,2.0,3500000.0,metros_cubicos,POINT (-99.16638500000001 19.405973),12563,090150001145A,09,015,0001,145A,Urbana
Departamento En Venta Roma Norte,"Bajio/""casa Roma"" Increibles Deptos. Desde 104 Hasta 236 M2 En Venta0, Roma Norte, Cuauhtémoc, Distrito Federal",1125,depto,venta,9.0,19.4037937,-99.1631623,2.0,,3.0,0.0,104.0,3.0,5975700.0,metros_cubicos,POINT (-99.1631623 19.4037937),12563,090150001145A,09,015,0001,145A,Urbana
Tuxpan Roma Norte,"Tuxpan, Roma Norte, Cuauhtémoc, Distrito Federal",1165,depto,venta,,19.402295,-99.166614,2.0,1.0,2.0,128.0,128.0,0.0,6000000.0,metros_cubicos,POINT (-99.166614 19.402295),12563,090150001145A,09,015,0001,145A,Urbana
Preventa Loft En  Roma Norte,"Roma Sur, Cuauhtémoc, Distrito Federal",1518,depto,venta,20.0,19.4043698,-99.1636062,1.0,1.0,1.0,39.0,39.0,0.0,3315000.0,metros_cubicos,POINT (-99.1636062 19.4043698),12563,090150001145A,09,015,0001,145A,Urbana
"#009-20 Remate Bancario, Casa Col. Roma Norte, En Una De Las Mejores Zonas De La Ciudad De México. Trato Directo Ante Notario, Excelente Oportunidad Para Invertir!!","María Hernández Zarco, Álamos, Ciudad De México, Cdmx, México, Alamos, Benito Juárez, Distrito Federal",246,casa,venta,1.0,19.4031745,-99.1427681,2.0,2.0,4.0,129.0,129.0,0.0,949998.0,metros_cubicos,POINT (-99.1427681 19.4031745),11321,0901400010030,09,014,0001,0030,Urbana
"#009-20 Remate Bancario, Casa Col. Roma Norte, En Una De Las Mejores Zonas De La Ciudad De México. Trato Directo Ante Notario, Excelente Oportunidad Para Invertir!!","Morelos 50, Del Carmen, Ciudad De México, Cdmx, México, Del Carmen, Coyoacán, Distrito Federal",248,casa,venta,1.0,19.3523991,-99.1579743,3.0,2.0,3.0,150.0,150.0,0.0,839000.0,metros_cubicos,POINT (-99.15797430000001 19.3523991),12725,0900300010041,09,003,0001,0041,Urbana
#009-20 Remate De Casa Grande! Roma Norte Benito Juarez. Propiedad Para Invertir!!!,"Nicolás San Juan 235, Código 2, Colonia Del Valle Centro, Ciudad De México, Cdmx, México, Del Valle Norte, Benito Juárez, Distrito Federal",251,casa,venta,1.0,19.3992758,-99.1608756,3.0,2.0,3.0,241.0,190.0,0.0,829000.0,metros_cubicos,POINT (-99.1608756 19.3992758),11322,090140001005A,09,014,0001,005A,Urbana
"Departamento En Venta Gabriel Mancera , Roma Norte","Gabriel Mancera, Del Valle Norte, Benito Juárez, Distrito Federal",2015,depto,venta,15.0,19.3994578,-99.1614734,2.0,3.0,2.0,120.0,120.0,0.0,6000000.0,metros_cubicos,POINT (-99.16147340000001 19.3994578),11322,090140001005A,09,014,0001,005A,Urbana
Veracruz,"Veracruz, Roma Norte, Cuauhtémoc, Distrito Federal",262,depto,renta,2.0,19.4180125,-99.1748189,1.0,,1.0,55.0,55.0,30.0,10000.0,metros_cubicos,POINT (-99.17481890000001 19.4180125),12607,0901500011182,09,015,0001,1182,Urbana
"Renta Departamento Roma Norte $30,000","Cozumel, Roma Norte, Cuauhtémoc, Distrito Federal",268,depto,renta,8.0,19.4172178,-99.1706047,2.0,,1.0,119.0,119.0,0.0,30000.0,metros_cubicos,POINT (-99.1706047 19.4172178),12607,0901500011182,09,015,0001,1182,Urbana
"Se Vende Casa Porfiriana Con Uso De Suelo Comercial En La Col Roma,cdmx","Roma Norte, Cuauhtémoc, Distrito Federal",329,casa,venta,31.0,19.4168697,-99.1724069,1.0,8.0,7.0,550.0,650.0,99.0,50000000.0,metros_cubicos,POINT (-99.1724069 19.4168697),12607,0901500011182,09,015,0001,1182,Urbana
"Departamento En Renta, 2 Recámaras, Colonia Roma Norte. Odd-0337","Avenida Sonora 1 - 300, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",336,depto,renta,43.0,19.4175462,-99.1714968,2.0,,2.0,74.0,74.0,0.0,14000.0,metros_cubicos,POINT (-99.1714968 19.4175462),12607,0901500011182,09,015,0001,1182,Urbana
Se Renta Casa Porfiriana En La Roma Cdmx  Con Uso De Suelo Comercial,"Roma Norte, Cuauhtémoc, Distrito Federal",350,casa,renta,31.0,19.4168697,-99.1724069,1.0,8.0,7.0,550.0,650.0,99.0,220000.0,metros_cubicos,POINT (-99.1724069 19.4168697),12607,0901500011182,09,015,0001,1182,Urbana
"2078 Veracruz, Roma Norte","Veracruz, Roma Norte, Cuauhtémoc, Distrito Federal",377,depto,venta,,19.416238,-99.172753,3.0,2.0,3.0,141.0,141.0,0.0,16000000.0,metros_cubicos,POINT (-99.172753 19.416238),12607,0901500011182,09,015,0001,1182,Urbana
Renta  Oficinas  Por Piso O Completo (durango),"Durango, Roma Norte, Cuauhtémoc, Distrito Federal",386,casa,renta,3.0,19.4187351,-99.1710228,3.0,,,90.0,90.0,0.0,23500.0,metros_cubicos,POINT (-99.1710228 19.4187351),12607,0901500011182,09,015,0001,1182,Urbana
Magnifico Departamento En Pb Construido En 2 Niveles Frente Al Parque España,"Av. Sonora 105, Roma Norte, Cuauhtémoc, Distrito Federal",393,depto,venta,3.0,19.4169934,-99.1710197,2.0,2.0,3.0,138.0,138.0,12.0,5950000.0,metros_cubicos,POINT (-99.1710197 19.4169934),12607,0901500011182,09,015,0001,1182,Urbana
"Salamanca, Roma Norte - Preventa","Roma Norte, Cuauhtémoc, Distrito Federal",436,depto,venta,7.0,19.4172482,-99.1716012,1.0,,1.0,36.0,36.0,0.0,3489158.0,metros_cubicos,POINT (-99.1716012 19.4172482),12607,0901500011182,09,015,0001,1182,Urbana
"Departamento En Venta Cerca Del Parque España, Condesa 2 Niv","Veracruz, Roma Norte, Cuauhtémoc, Distrito Federal",1008,depto,venta,43.0,19.4165043,-99.1732041,2.0,2.0,2.0,149.0,149.0,0.0,11800000.0,metros_cubicos,POINT (-99.17320410000001 19.4165043),12607,0901500011182,09,015,0001,1182,Urbana
"Veracruz, Roma Norte","Veracruz, Roma Norte, Cuauhtémoc, Distrito Federal",1062,depto,venta,5.0,19.4180125,-99.1748189,1.0,,1.0,58.0,58.0,0.0,5420077.0,metros_cubicos,POINT (-99.17481890000001 19.4180125),12607,0901500011182,09,015,0001,1182,Urbana
"3260 Colima, Roma Norte","Colima, Roma Norte, Cuauhtémoc, Distrito Federal",1244,depto,venta,,19.4174257,-99.171952,2.0,2.0,3.0,245.0,245.0,0.0,8900000.0,metros_cubicos,POINT (-99.171952 19.4174257),12607,0901500011182,09,015,0001,1182,Urbana
Co Venta Departamento En La Condesa,"Colima 415, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1754,depto,venta,25.0,19.4174221,-99.1719527,1.0,1.0,3.0,50.0,184.0,0.0,947073.0,metros_cubicos,POINT (-99.17195270000001 19.4174221),12607,0901500011182,09,015,0001,1182,Urbana
Departamento En Roma Norte Mx20-jr0431,"Cuauhtémoc, Distrito Federal",1811,depto,venta,4.0,19.4174221,-99.1719527,2.0,1.0,3.0,156.0,156.0,0.0,2839000.0,metros_cubicos,POINT (-99.17195270000001 19.4174221),12607,0901500011182,09,015,0001,1182,Urbana
"Cozumel, Colonia Roma, Depa De Buen Valor Al Mejor Precio","Cozumel, Roma Norte, Cuauhtémoc, Distrito Federal",1911,depto,venta,2.0,19.4175921,-99.1722728,2.0,,2.0,100.0,100.0,72.0,3490000.0,metros_cubicos,POINT (-99.1722728 19.4175921),12607,0901500011182,09,015,0001,1182,Urbana
penthouse en la condesa a media cuadra del parque espana,,26,depto,venta,,19.41652,-99.17243,3.0,,3.0,425.0,,,20000000.0,viva_anuncios,POINT (-99.17243000000001 19.41652),12607,0901500011182,09,015,0001,1182,Urbana
"cozumel, colonia roma, depa de buen valor al mejor precio",,193,depto,venta,,19.41759,-99.17227,2.0,,2.0,,,,3490000.0,viva_anuncios,POINT (-99.17227 19.41759),12607,0901500011182,09,015,0001,1182,Urbana
veracruz condesa,,216,casa,venta,,19.41801,-99.17481,3.0,,3.0,,,,13000000.0,viva_anuncios,POINT (-99.17480999999999 19.41801),12607,0901500011182,09,015,0001,1182,Urbana
"3260 colima, roma norte",,319,casa,venta,,19.41742,-99.17195,2.0,,3.0,245.0,,,8900000.0,viva_anuncios,POINT (-99.17195 19.41742),12607,0901500011182,09,015,0001,1182,Urbana
magnifico departamento a media cuadra del parque españa,,404,depto,venta,,19.4168,-99.17082,2.0,,3.0,138.0,,,5950000.0,viva_anuncios,POINT (-99.17082000000001 19.4168),12607,0901500011182,09,015,0001,1182,Urbana
magnifico departamento en pb construido en 2 niveles frente al parque españa,,470,depto,venta,,19.41699,-99.17101,2.0,,3.0,,,,5950000.0,viva_anuncios,POINT (-99.17101 19.41699),12607,0901500011182,09,015,0001,1182,Urbana
departamento en venta en condesa.,,607,depto,venta,,19.41731,-99.17194,2.0,,2.0,138.0,,,7250000.0,viva_anuncios,POINT (-99.17194000000001 19.41731),12607,0901500011182,09,015,0001,1182,Urbana
